Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
6,64417E+13;C04;302;TPD-_ST JEAN DE MONTS 1;A RETRIER;INDETERMINE
6,64417E+13;C05;262;TPD-_ST JEAN DE MONTS 2;A RETRIER;INDETERMINE
6,64417E+13;C06;333;REPRISE VERS 1-15703;A RETRIER;INDETERMINE
6,64417E+13;C07;624;TPD-_LE PELLERIN;A RETRIER;INDETERMINE
6,64417E+13;C08;510;TPD-_LA CHAPELLE TAT 2;A RETRIER;INDETERMINE
6,64417E+13;C09;739;TPD-_ST ETIENNE;A RETRIER;INDETERMINE
6,64417E+13;C10;689;TPD-_ST GILLES 1;A RETRIER;INDETERMINE
6,64417E+13;C11;299;TPD-_ESSARTS 1;A RETRIER;INDETERMINE
6,64417E+13;C12;542;TPD-_ESSARTS 2;A RETRIER;INDETERMINE
6,64417E+13;C13;1222;TPD-_AIGUILLON;A RETRIER;INDETERMINE
6,64417E+13;C14;464;TPD-_NANTES SUD 3 LA HAIE;A RETRIER;INDETERMINE
6,64417E+13;C15;346;TPD-_PONTCHATEAU 2;A RETRIER;INDETERMINE
6,64417E+13;C16;419;TPD-_PORNIC 2;A RETRIER;INDETERMINE
6,64417E+13;C17;672;TPD-_ST HILAIRE LOUL 2;A RETRIER;INDETERMINE
6,64417E+13;C18;603;TPD-_PORNIC 3;A RETRIER;INDETERMINE
6,64417E+13;C19;693;TPD-_ST PHILBERT;A RETRIER;INDETERMINE
6,64417E+13;C20;510;TPD-_ST BREVIN 2;A RETRIER;INDETERMINE
6,64417E+13;C21;537;TPD-_ST BREVIN 3;A RETRIER;INDETERMINE
6,64417E+13;C22;381;TPD-_LUCON 1;A RETRIER;INDETERMINE
6,64417E+13;C23;563;TPD-_LUCON 2;A RETRIER;INDETERMINE
6,64417E+13;C24;414;TPD-_LUCON 3;A RETRIER;INDETERMINE
6,64417E+13;C25;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;C26;206;TPD-_ILE D YEU;A RETRIER;INDETERMINE
6,64417E+13;C27;540;TPD-_MOUILLERON;A RETRIER;INDETERMINE
6,64417E+13;C28;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;C29;601;TPD-_ST NAZAIRE UD TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C30;667;TPD-_MOUTIERS 1;A RETRIER;INDETERMINE
6,64417E+13;C31;690;TPD-_MOUTIERS 2;A RETRIER;INDETERMINE
6,64417E+13;C32;426;TPD-_AIZENAY 1;A RETRIER;INDETERMINE
6,64417E+13;C33;436;TPD-_AIZENAY 2;A RETRIER;INDETERMINE
6,64417E+13;C34;555;TPD-_AIZENAY 3;A RETRIER;INDETERMINE
6,64417E+13;C35;257;TPD-_LA BAULE 3;A RETRIER;INDETERMINE
6,64417E+13;C36;599;TPD-_GUERANDE 2;A RETRIER;INDETERMINE
6,64417E+13;C37;394;TPD-_GUERANDE 3;A RETRIER;INDETERMINE
6,64417E+13;C38;643;TPD-_ST NAZAIRE UD TAT 2;A RETRIER;INDETERMINE
6,64417E+13;C39;329;TPD-_LA BAULE 2;A RETRIER;INDETERMINE
6,64417E+13;C40;356;TPD-_LES HERBIERS 2;A RETRIER;INDETERMINE
6,64417E+13;C41;493;TPD-_RIAILLE;A RETRIER;INDETERMINE
6,64417E+13;C42;276;TPD-_DERVAL;A RETRIER;INDETERMINE
6,64417E+13;C43;264;TPD-_LEGE;A RETRIER;INDETERMINE
6,64417E+13;C44;382;TPD-_GUEMENE;A RETRIER;INDETERMINE
6,64417E+13;C45;352;TPD-_LA GAUBRETIERE;A RETRIER;INDETERMINE
6,64417E+13;C46;379;TPD-_BOUAYE 1;A RETRIER;INDETERMINE
6,64417E+13;C47;322;TPD-_BOUAYE 2;A RETRIER;INDETERMINE
